	formula	min_features	batch_size	traing_size	differential_prior	CV	baseline_CV	q_squared	body_site	days	model	best
782	"C(birth_mode_ms, Treatment(""CS""))"	9	18	18	0.25	845.852294921875	1147.0724975585938	0.2625990975093814	Baby-Mouth	30.0	grid-search-CS-ref	
783	"C(birth_mode_ms, Treatment(""CS""))"	9	18	18	0.5	845.853662109375	1147.0725219726562	0.2625979213112575	Baby-Mouth	30.0	grid-search-CS-ref	
784	"C(birth_mode_ms, Treatment(""CS""))"	9	18	9	0.25	870.2497253417969	1172.4136108398438	0.2577280600500669	Baby-Mouth	30.0	grid-search-CS-ref	
785	"C(birth_mode_ms, Treatment(""CS""))"	9	18	9	0.5	870.2507263183594	1172.41376953125	0.25772730674572364	Baby-Mouth	30.0	grid-search-CS-ref	
786	"C(birth_mode_ms, Treatment(""CS""))"	9	9	13	0.25	696.1429992675781	703.4999633789063	0.010457660972706617	Baby-Mouth	30.0	grid-search-CS-ref	
787	"C(birth_mode_ms, Treatment(""CS""))"	9	9	13	0.5	696.1432861328125	703.5002624511719	0.010457673878792706	Baby-Mouth	30.0	grid-search-CS-ref	
788	"C(birth_mode_ms, Treatment(""CS""))"	9	9	18	0.25	620.2077514648438	671.6514892578125	0.07659290363491189	Baby-Mouth	30.0	grid-search-CS-ref	
789	"C(birth_mode_ms, Treatment(""CS""))"	9	9	18	0.5	620.2088806152344	671.6519836425781	0.07659190217581391	Baby-Mouth	30.0	grid-search-CS-ref	
790	"C(birth_mode_ms, Treatment(""CS""))"	9	9	9	0.25	635.8818420410156	666.8630798339843	0.04645816919521395	Baby-Mouth	30.0	grid-search-CS-ref	
791	"C(birth_mode_ms, Treatment(""CS""))"	9	9	9	0.5	635.8821716308594	666.86337890625	0.04645810259697292	Baby-Mouth	30.0	grid-search-CS-ref	
792	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	13	13	0.25	109.01870422363281	137.44756164550782	0.2068342070352337	Baby-Forearm	30.0	grid-search-CS-ref	
793	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	13	13	0.5	109.01939086914062	137.44773864746094	0.20683023277113388	Baby-Forearm	30.0	grid-search-CS-ref	
794	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	13	17	0.25	94.05317001342773	118.84150924682618	0.20858317426712125	Baby-Forearm	30.0	grid-search-CS-ref	
795	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	13	17	0.5	94.05397109985351	118.84166793823242	0.20857749027270667	Baby-Forearm	30.0	grid-search-CS-ref	
796	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	13	8	0.25	138.7799850463867	153.0344665527344	0.0931455627444272	Baby-Forearm	30.0	grid-search-CS-ref	
797	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	13	8	0.5	138.78019256591796	153.0346252441406	0.0931451470899618	Baby-Forearm	30.0	grid-search-CS-ref	
798	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	17	13	0.25	111.82175521850586	142.8513641357422	0.21721604903787228	Baby-Forearm	30.0	grid-search-CS-ref	
799	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	17	13	0.5	111.82250289916992	142.85138397216798	0.217210923760063	Baby-Forearm	30.0	grid-search-CS-ref	
800	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	17	17	0.25	104.71021347045898	128.6521774291992	0.18609839675598294	Baby-Forearm	30.0	grid-search-CS-ref	
801	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	17	17	0.5	104.71064071655273	128.65215759277345	0.18609495032336354	Baby-Forearm	30.0	grid-search-CS-ref	
802	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	17	8	0.25	139.88308410644532	159.11322631835938	0.12085822566024595	Baby-Forearm	30.0	grid-search-CS-ref	
803	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	17	8	0.5	139.88339538574218	159.11321868896485	0.12085622716748134	Baby-Forearm	30.0	grid-search-CS-ref	
804	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	8	13	0.25	108.27805023193359	121.89425048828124	0.11170502465706289	Baby-Forearm	30.0	grid-search-CS-ref	
805	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	8	13	0.5	108.2783317565918	121.89489440917968	0.11170740758738829	Baby-Forearm	30.0	grid-search-CS-ref	
806	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	8	17	0.25	92.47969970703124	104.98230590820313	0.11909250890435008	Baby-Forearm	30.0	grid-search-CS-ref	Yes
807	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	8	17	0.5	92.48043975830078	104.98287963867188	0.11909027379894477	Baby-Forearm	30.0	grid-search-CS-ref	
810	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	13	13	0.25	172.75515594482422	196.97384643554688	0.12295383843584229	Baby-Forearm	30.0	grid-search-CS-ref	
811	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	13	13	0.5	172.75558013916014	196.97419128417968	0.12295322035402456	Baby-Forearm	30.0	grid-search-CS-ref	
812	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	13	17	0.25	147.8435852050781	169.94866943359375	0.13006918090143116	Baby-Forearm	30.0	grid-search-CS-ref	
813	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	13	17	0.5	147.8444351196289	169.94896240234374	0.13006567954433113	Baby-Forearm	30.0	grid-search-CS-ref	
814	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	13	8	0.25	221.8817886352539	226.7800033569336	0.02159897102554631	Baby-Forearm	30.0	grid-search-CS-ref	
815	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	13	8	0.5	221.88214569091798	226.78013916015624	0.021597982466088905	Baby-Forearm	30.0	grid-search-CS-ref	
816	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	17	13	0.25	173.1768585205078	207.18533172607422	0.1641451782432649	Baby-Forearm	30.0	grid-search-CS-ref	
817	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	17	13	0.5	173.17711029052734	207.18551788330078	0.16414471407180586	Baby-Forearm	30.0	grid-search-CS-ref	
818	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	17	17	0.25	152.56375274658203	190.1225555419922	0.19755048362536132	Baby-Forearm	30.0	grid-search-CS-ref	
819	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	17	17	0.5	152.56462860107422	190.12262420654298	0.19754616665014568	Baby-Forearm	30.0	grid-search-CS-ref	
820	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	17	8	0.25	223.09525451660156	234.92267456054688	0.050346013070343365	Baby-Forearm	30.0	grid-search-CS-ref	
821	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	17	8	0.5	223.0957000732422	234.92272186279297	0.0503443076760296	Baby-Forearm	30.0	grid-search-CS-ref	
822	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	8	13	0.25	173.2056686401367	178.5253433227539	0.029797868378831915	Baby-Forearm	30.0	grid-search-CS-ref	
823	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	8	13	0.5	173.20538635253905	178.5258773803711	0.02980235193857128	Baby-Forearm	30.0	grid-search-CS-ref	
824	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	8	17	0.25	148.23202056884764	153.78287200927736	0.03609538154609859	Baby-Forearm	30.0	grid-search-CS-ref	
825	"C(birth_mode_ms, Treatment(""CS"")) + country"	8	8	17	0.5	148.2321044921875	153.78334045410156	0.036097772005225126	Baby-Forearm	30.0	grid-search-CS-ref	
828	"C(birth_mode_ms, Treatment(""CS""))"	4	13	13	0.25	119.78214111328126	137.44756164550782	0.12852480117317466	Baby-Forearm	30.0	grid-search-CS-ref	
829	"C(birth_mode_ms, Treatment(""CS""))"	4	13	13	0.5	119.78282089233399	137.44773864746094	0.12852097771092197	Baby-Forearm	30.0	grid-search-CS-ref	
830	"C(birth_mode_ms, Treatment(""CS""))"	4	13	17	0.25	102.38190994262695	118.84150924682618	0.13850042302991705	Baby-Forearm	30.0	grid-search-CS-ref	
831	"C(birth_mode_ms, Treatment(""CS""))"	4	13	17	0.5	102.38237991333008	118.84166793823242	0.13849761881040745	Baby-Forearm	30.0	grid-search-CS-ref	
832	"C(birth_mode_ms, Treatment(""CS""))"	4	13	8	0.25	142.01836395263672	153.0344665527344	0.07198445453659685	Baby-Forearm	30.0	grid-search-CS-ref	
833	"C(birth_mode_ms, Treatment(""CS""))"	4	13	8	0.5	142.01854705810547	153.0346252441406	0.07198422035837226	Baby-Forearm	30.0	grid-search-CS-ref	
834	"C(birth_mode_ms, Treatment(""CS""))"	4	17	13	0.25	127.87536239624023	142.8513641357422	0.10483625291300158	Baby-Forearm	30.0	grid-search-CS-ref	
835	"C(birth_mode_ms, Treatment(""CS""))"	4	17	13	0.5	127.87560195922852	142.85138397216798	0.10483470020743535	Baby-Forearm	30.0	grid-search-CS-ref	
836	"C(birth_mode_ms, Treatment(""CS""))"	4	17	17	0.25	118.9421890258789	128.6521774291992	0.07547473037262797	Baby-Forearm	30.0	grid-search-CS-ref	
837	"C(birth_mode_ms, Treatment(""CS""))"	4	17	17	0.5	118.94253692626953	128.65215759277345	0.07547188362932922	Baby-Forearm	30.0	grid-search-CS-ref	
838	"C(birth_mode_ms, Treatment(""CS""))"	4	17	8	0.25	146.7148910522461	159.11322631835938	0.07792146230072827	Baby-Forearm	30.0	grid-search-CS-ref	
839	"C(birth_mode_ms, Treatment(""CS""))"	4	17	8	0.5	146.71484832763673	159.11321868896485	0.07792168660458376	Baby-Forearm	30.0	grid-search-CS-ref	
840	"C(birth_mode_ms, Treatment(""CS""))"	4	8	13	0.25	107.59295043945312	121.89425048828124	0.1173254685232511	Baby-Forearm	30.0	grid-search-CS-ref	
841	"C(birth_mode_ms, Treatment(""CS""))"	4	8	13	0.5	107.59336700439454	121.89489440917968	0.11732671392107241	Baby-Forearm	30.0	grid-search-CS-ref	
842	"C(birth_mode_ms, Treatment(""CS""))"	4	8	17	0.25	92.88621520996094	104.98230590820313	0.11522028015672525	Baby-Forearm	30.0	grid-search-CS-ref	Yes
843	"C(birth_mode_ms, Treatment(""CS""))"	4	8	17	0.5	92.88671035766602	104.98287963867188	0.11522039900827852	Baby-Forearm	30.0	grid-search-CS-ref	
846	"C(birth_mode_ms, Treatment(""CS""))"	8	13	13	0.25	171.9572311401367	196.97384643554688	0.12700475595167915	Baby-Forearm	30.0	grid-search-CS-ref	
847	"C(birth_mode_ms, Treatment(""CS""))"	8	13	13	0.5	171.95728759765626	196.97419128417968	0.1270059977067295	Baby-Forearm	30.0	grid-search-CS-ref	
848	"C(birth_mode_ms, Treatment(""CS""))"	8	13	17	0.25	149.34449615478516	169.94866943359375	0.1212376263225734	Baby-Forearm	30.0	grid-search-CS-ref	
849	"C(birth_mode_ms, Treatment(""CS""))"	8	13	17	0.5	149.3449737548828	169.94896240234374	0.12123633093259056	Baby-Forearm	30.0	grid-search-CS-ref	
850	"C(birth_mode_ms, Treatment(""CS""))"	8	13	8	0.25	223.07207336425782	226.7800033569336	0.016350339261790192	Baby-Forearm	30.0	grid-search-CS-ref	
851	"C(birth_mode_ms, Treatment(""CS""))"	8	13	8	0.5	223.07158508300782	226.78013916015624	0.016353081406874748	Baby-Forearm	30.0	grid-search-CS-ref	
852	"C(birth_mode_ms, Treatment(""CS""))"	8	17	13	0.25	175.7873992919922	207.18533172607422	0.1515451512542122	Baby-Forearm	30.0	grid-search-CS-ref	
853	"C(birth_mode_ms, Treatment(""CS""))"	8	17	13	0.5	175.7878387451172	207.18551788330078	0.15154379253413175	Baby-Forearm	30.0	grid-search-CS-ref	
854	"C(birth_mode_ms, Treatment(""CS""))"	8	17	17	0.25	166.1027084350586	190.1225555419922	0.1263387557486748	Baby-Forearm	30.0	grid-search-CS-ref	
855	"C(birth_mode_ms, Treatment(""CS""))"	8	17	17	0.5	166.1033187866211	190.12262420654298	0.12633586097479965	Baby-Forearm	30.0	grid-search-CS-ref	
856	"C(birth_mode_ms, Treatment(""CS""))"	8	17	8	0.25	224.8626937866211	234.92267456054688	0.04282251933639136	Baby-Forearm	30.0	grid-search-CS-ref	
857	"C(birth_mode_ms, Treatment(""CS""))"	8	17	8	0.5	224.86251831054688	234.92272186279297	0.04282345901867157	Baby-Forearm	30.0	grid-search-CS-ref	
858	"C(birth_mode_ms, Treatment(""CS""))"	8	8	13	0.25	171.01417236328126	178.5253433227539	0.04207341557043409	Baby-Forearm	30.0	grid-search-CS-ref	
859	"C(birth_mode_ms, Treatment(""CS""))"	8	8	13	0.5	171.01394653320312	178.5258773803711	0.042077546165270485	Baby-Forearm	30.0	grid-search-CS-ref	
860	"C(birth_mode_ms, Treatment(""CS""))"	8	8	17	0.25	147.067822265625	153.78287200927736	0.04366578446556291	Baby-Forearm	30.0	grid-search-CS-ref	
861	"C(birth_mode_ms, Treatment(""CS""))"	8	8	17	0.5	147.06814422607422	153.78334045410156	0.04366660399103217	Baby-Forearm	30.0	grid-search-CS-ref	
