	formula	min_features	batch_size	traing_size	differential_prior	CV	baseline_CV	q_squared	body_site	days	model	best
0	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	4	0.25	379.86765747070314	453.03671875	0.16150801524693592	Baby-Mouth	120.0	TP-w-training	
1	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	4	0.5	379.8796020507813	453.0389739990234	0.1614858238408421	Baby-Mouth	120.0	TP-w-training	
2	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	7	0.25	231.07926025390626	310.6502410888672	0.25614330945327735	Baby-Mouth	120.0	TP-w-training	
3	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	7	0.5	231.07310638427734	310.6518218994141	0.25616690424852395	Baby-Mouth	120.0	TP-w-training	Yes
4	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	9	0.25	252.49502716064453	312.61962890625	0.19232510113315993	Baby-Mouth	120.0	TP-w-training	
5	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	9	0.5	252.4936065673828	312.62138671875	0.19233418667373892	Baby-Mouth	120.0	TP-w-training	
6	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	7	4	0.25	389.27830200195314	724.7378601074219	0.46287019979299326	Baby-Mouth	120.0	TP-w-training	
7	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	7	4	0.5	389.2795074462891	724.7393493652344	0.46286964025447086	Baby-Mouth	120.0	TP-w-training	
8	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	7	7	0.25	257.50038757324216	522.2382141113281	0.5069292506458566	Baby-Mouth	120.0	TP-w-training	
9	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	7	7	0.5	257.50360717773435	522.2386962890625	0.5069235408875095	Baby-Mouth	120.0	TP-w-training	
10	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	7	9	0.25	293.25905456542966	533.2457702636718	0.45004898131602045	Baby-Mouth	120.0	TP-w-training	
11	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	7	9	0.5	293.2637115478516	533.2463012695313	0.45004079568923183	Baby-Mouth	120.0	TP-w-training	
12	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	9	4	0.25	507.9902008056641	883.8127380371094	0.4252286950130666	Baby-Mouth	120.0	TP-w-training	
13	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	9	4	0.5	507.992822265625	883.8130310058593	0.4252259194600433	Baby-Mouth	120.0	TP-w-training	
14	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	9	7	0.25	314.72784729003905	563.7065246582031	0.4416813829130847	Baby-Mouth	120.0	TP-w-training	
15	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	9	7	0.5	314.7340454101562	563.7066345214844	0.4416704964323763	Baby-Mouth	120.0	TP-w-training	
16	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	9	9	0.25	354.3378570556641	574.0658996582031	0.3827575244120307	Baby-Mouth	120.0	TP-w-training	
17	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	9	9	0.5	354.3438293457031	574.0660949707031	0.38274733092574176	Baby-Mouth	120.0	TP-w-training	
18	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	4	4	0.25	573.2538330078125	655.9856506347656	0.12611833436737152	Baby-Mouth	120.0	TP-w-training	
19	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	4	4	0.5	573.254736328125	655.9879516601562	0.12612002266604483	Baby-Mouth	120.0	TP-w-training	
20	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	4	7	0.25	354.6905059814453	432.1925933837891	0.1793230346581195	Baby-Mouth	120.0	TP-w-training	
21	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	4	7	0.5	354.69313659667966	432.1939392089844	0.17931950354081605	Baby-Mouth	120.0	TP-w-training	
22	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	4	9	0.25	382.83153381347654	426.44537353515625	0.10227298132027729	Baby-Mouth	120.0	TP-w-training	
23	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	4	9	0.5	382.83448181152346	426.4469909667969	0.10226947329702007	Baby-Mouth	120.0	TP-w-training	
24	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	7	4	0.25	592.2603698730469	873.0375305175781	0.32160949653341153	Baby-Mouth	120.0	TP-w-training	
25	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	7	4	0.5	592.2576416015625	873.0397827148438	0.3216143716156308	Baby-Mouth	120.0	TP-w-training	
26	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	7	7	0.25	380.97386779785154	677.7539001464844	0.43788760534537563	Baby-Mouth	120.0	TP-w-training	
27	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	7	7	0.5	380.9814453125	677.7549682617188	0.43787731089655113	Baby-Mouth	120.0	TP-w-training	
28	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	7	9	0.25	400.22206420898436	695.5542053222656	0.424599749169006	Baby-Mouth	120.0	TP-w-training	
29	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	7	9	0.5	400.2286834716797	695.5552368164062	0.4245910859595452	Baby-Mouth	120.0	TP-w-training	
30	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	9	4	0.25	632.0362976074218	1200.5311401367187	0.47353610708053406	Baby-Mouth	120.0	TP-w-training	
31	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	9	4	0.5	632.0458862304688	1200.5319091796875	0.473528457346594	Baby-Mouth	120.0	TP-w-training	
32	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	9	7	0.25	438.9593780517578	770.0188537597656	0.429936843872778	Baby-Mouth	120.0	TP-w-training	
33	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	9	7	0.5	438.9691680908203	770.0193237304687	0.4299244777856075	Baby-Mouth	120.0	TP-w-training	
34	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	9	9	0.25	456.11989135742186	788.7660339355468	0.42172980106456615	Baby-Mouth	120.0	TP-w-training	
35	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	9	9	0.5	456.12840881347654	788.7665710449219	0.4217193963871738	Baby-Mouth	120.0	TP-w-training	
38	"C(birth_mode_ms, Treatment(""Vag""))"	2	4	7	0.25	290.48471984863284	310.6502410888672	0.06491390822537824	Baby-Mouth	120.0	TP-w-training	Yes
39	"C(birth_mode_ms, Treatment(""Vag""))"	2	4	7	0.5	290.4878173828125	310.6518218994141	0.06490869550776512	Baby-Mouth	120.0	TP-w-training	
40	"C(birth_mode_ms, Treatment(""Vag""))"	2	4	9	0.25	309.70953674316405	312.61962890625	0.009308731423127159	Baby-Mouth	120.0	TP-w-training	
41	"C(birth_mode_ms, Treatment(""Vag""))"	2	4	9	0.5	309.71282653808595	312.62138671875	0.009303778641608806	Baby-Mouth	120.0	TP-w-training	
42	"C(birth_mode_ms, Treatment(""Vag""))"	2	7	4	0.25	536.6525634765625	724.7378601074219	0.2595218312494135	Baby-Mouth	120.0	TP-w-training	
43	"C(birth_mode_ms, Treatment(""Vag""))"	2	7	4	0.5	536.6584228515625	724.7393493652344	0.2595152680455439	Baby-Mouth	120.0	TP-w-training	
44	"C(birth_mode_ms, Treatment(""Vag""))"	2	7	7	0.25	391.5605834960937	522.2382141113281	0.25022609813723284	Baby-Mouth	120.0	TP-w-training	
45	"C(birth_mode_ms, Treatment(""Vag""))"	2	7	7	0.5	391.5638916015625	522.2386962890625	0.2502204559257146	Baby-Mouth	120.0	TP-w-training	
46	"C(birth_mode_ms, Treatment(""Vag""))"	2	7	9	0.25	426.80344543457034	533.2457702636718	0.19961213152514912	Baby-Mouth	120.0	TP-w-training	
47	"C(birth_mode_ms, Treatment(""Vag""))"	2	7	9	0.5	426.80669860839845	533.2463012695313	0.1996068278537061	Baby-Mouth	120.0	TP-w-training	
48	"C(birth_mode_ms, Treatment(""Vag""))"	2	9	4	0.25	700.5824768066407	883.8127380371094	0.20731796832597282	Baby-Mouth	120.0	TP-w-training	
49	"C(birth_mode_ms, Treatment(""Vag""))"	2	9	4	0.5	700.5845520019532	883.8130310058593	0.20731588308375082	Baby-Mouth	120.0	TP-w-training	
50	"C(birth_mode_ms, Treatment(""Vag""))"	2	9	7	0.25	438.5997253417969	563.7065246582031	0.2219360497774321	Baby-Mouth	120.0	TP-w-training	
51	"C(birth_mode_ms, Treatment(""Vag""))"	2	9	7	0.5	438.6014404296875	563.7066345214844	0.2219331588992125	Baby-Mouth	120.0	TP-w-training	
52	"C(birth_mode_ms, Treatment(""Vag""))"	2	9	9	0.25	472.1362762451172	574.0658996582031	0.17755735617422053	Baby-Mouth	120.0	TP-w-training	
53	"C(birth_mode_ms, Treatment(""Vag""))"	2	9	9	0.5	472.1379791259766	574.0660949707031	0.17755466964118194	Baby-Mouth	120.0	TP-w-training	
56	"C(birth_mode_ms, Treatment(""Vag""))"	4	4	7	0.25	426.87990112304686	432.1925933837891	0.01229241857003438	Baby-Mouth	120.0	TP-w-training	
57	"C(birth_mode_ms, Treatment(""Vag""))"	4	4	7	0.5	426.8831024169922	432.1939392089844	0.012288087152985683	Baby-Mouth	120.0	TP-w-training	
60	"C(birth_mode_ms, Treatment(""Vag""))"	4	7	4	0.25	666.4966979980469	873.0375305175781	0.23657726649744837	Baby-Mouth	120.0	TP-w-training	
61	"C(birth_mode_ms, Treatment(""Vag""))"	4	7	4	0.5	666.5008117675782	873.0397827148438	0.23657452390657707	Baby-Mouth	120.0	TP-w-training	
62	"C(birth_mode_ms, Treatment(""Vag""))"	4	7	7	0.25	442.2301544189453	677.7539001464844	0.3475062934741281	Baby-Mouth	120.0	TP-w-training	
63	"C(birth_mode_ms, Treatment(""Vag""))"	4	7	7	0.5	442.2330596923828	677.7549682617188	0.34750303516534	Baby-Mouth	120.0	TP-w-training	
64	"C(birth_mode_ms, Treatment(""Vag""))"	4	7	9	0.25	480.95025024414065	695.5542053222656	0.30853663659282204	Baby-Mouth	120.0	TP-w-training	
65	"C(birth_mode_ms, Treatment(""Vag""))"	4	7	9	0.5	480.95318298339845	695.5552368164062	0.3085334456185722	Baby-Mouth	120.0	TP-w-training	
66	"C(birth_mode_ms, Treatment(""Vag""))"	4	9	4	0.25	729.6667114257813	1200.5311401367187	0.39221342368288303	Baby-Mouth	120.0	TP-w-training	
67	"C(birth_mode_ms, Treatment(""Vag""))"	4	9	4	0.5	729.6733093261719	1200.5319091796875	0.39220831720770255	Baby-Mouth	120.0	TP-w-training	
68	"C(birth_mode_ms, Treatment(""Vag""))"	4	9	7	0.25	491.1992919921875	770.0188537597656	0.36209446094233644	Baby-Mouth	120.0	TP-w-training	
69	"C(birth_mode_ms, Treatment(""Vag""))"	4	9	7	0.5	491.2040771484375	770.0193237304687	0.3620886359465252	Baby-Mouth	120.0	TP-w-training	
70	"C(birth_mode_ms, Treatment(""Vag""))"	4	9	9	0.25	537.1650268554688	788.7660339355468	0.3189805294032696	Baby-Mouth	120.0	TP-w-training	
71	"C(birth_mode_ms, Treatment(""Vag""))"	4	9	9	0.5	537.1692260742187	788.7665710449219	0.3189756693636223	Baby-Mouth	120.0	TP-w-training	
72	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	11	11	0.25	372.4150665283203	524.2075622558593	0.2895656351738225	Baby-Mouth	2.0	TP-w-training	
73	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	11	11	0.5	372.4156921386719	524.2077697753906	0.2895647229756966	Baby-Mouth	2.0	TP-w-training	
74	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	11	15	0.25	375.04705810546875	502.4793273925781	0.25360698906434576	Baby-Mouth	2.0	TP-w-training	
75	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	11	15	0.5	375.04754028320315	502.4794891357422	0.2536062697240046	Baby-Mouth	2.0	TP-w-training	
76	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	11	7	0.25	488.7641906738281	666.4235717773438	0.2665862802987299	Baby-Mouth	2.0	TP-w-training	
77	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	11	7	0.5	488.7647277832031	666.4238342285156	0.26658576317424065	Baby-Mouth	2.0	TP-w-training	
78	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	15	11	0.25	451.9405151367188	569.900634765625	0.20698366071730734	Baby-Mouth	2.0	TP-w-training	
79	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	15	11	0.5	451.94150390625	569.9007202148438	0.20698204463423908	Baby-Mouth	2.0	TP-w-training	
80	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	15	15	0.25	524.9997680664062	585.2242431640625	0.10290837367236838	Baby-Mouth	2.0	TP-w-training	
81	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	15	15	0.5	525.0009094238281	585.2242126464844	0.10290637660105706	Baby-Mouth	2.0	TP-w-training	
82	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	15	7	0.25	593.3070861816407	722.2297973632812	0.1785064970350323	Baby-Mouth	2.0	TP-w-training	
83	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	15	7	0.5	593.3077697753906	722.2298828125	0.1785056477240491	Baby-Mouth	2.0	TP-w-training	
84	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	7	11	0.25	303.8807434082031	350.7331878662109	0.13358429164644647	Baby-Mouth	2.0	TP-w-training	Yes
85	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	7	11	0.5	303.8827819824219	350.7338470458984	0.133580107702994	Baby-Mouth	2.0	TP-w-training	
86	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	7	15	0.25	316.6069732666016	353.58380737304685	0.10457728361817498	Baby-Mouth	2.0	TP-w-training	
87	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	7	15	0.5	316.607470703125	353.5844390869141	0.10457747654075866	Baby-Mouth	2.0	TP-w-training	
88	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	7	7	0.25	370.04803771972655	378.25164184570315	0.021688218155370254	Baby-Mouth	2.0	TP-w-training	
89	"C(birth_mode_ms, Treatment(""Vag"")) + country"	3	7	7	0.5	370.051171875	378.2526916503906	0.0216826474905063	Baby-Mouth	2.0	TP-w-training	
90	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	11	11	0.25	674.8707702636718	1057.7731567382812	0.3619891316351004	Baby-Mouth	2.0	TP-w-training	
91	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	11	11	0.5	674.8711242675781	1057.7735961914063	0.36198906202848835	Baby-Mouth	2.0	TP-w-training	
92	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	11	15	0.25	702.950732421875	1009.1833374023438	0.30344595836145793	Baby-Mouth	2.0	TP-w-training	
93	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	11	15	0.5	702.9512390136719	1009.1836547851562	0.30344567544217493	Baby-Mouth	2.0	TP-w-training	
94	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	11	7	0.25	837.9132507324218	1347.52900390625	0.3781853686982184	Baby-Mouth	2.0	TP-w-training	
95	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	11	7	0.5	837.9132690429688	1347.5294921875	0.3781855804263329	Baby-Mouth	2.0	TP-w-training	
96	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	15	11	0.25	713.5236206054688	1183.924462890625	0.3973233572154117	Baby-Mouth	2.0	TP-w-training	
97	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	15	11	0.5	713.5239318847656	1183.924658203125	0.3973231937176641	Baby-Mouth	2.0	TP-w-training	
98	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	15	15	0.25	841.1922729492187	1223.679833984375	0.3125715979070717	Baby-Mouth	2.0	TP-w-training	
99	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	15	15	0.5	841.1926513671875	1223.6798583984375	0.31257130237630326	Baby-Mouth	2.0	TP-w-training	
100	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	15	7	0.25	892.02861328125	1504.3123168945312	0.40701900578549144	Baby-Mouth	2.0	TP-w-training	
101	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	15	7	0.5	892.02890625	1504.3124633789062	0.4070188687751929	Baby-Mouth	2.0	TP-w-training	
102	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	7	11	0.25	654.8928771972656	679.37216796875	0.03603222493596525	Baby-Mouth	2.0	TP-w-training	
103	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	7	11	0.5	654.89248046875	679.3732238769531	0.036034307134596544	Baby-Mouth	2.0	TP-w-training	
104	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	7	15	0.25	681.5242309570312	711.0168090820313	0.04147943866907566	Baby-Mouth	2.0	TP-w-training	
105	"C(birth_mode_ms, Treatment(""Vag"")) + country"	7	7	15	0.5	681.5241027832031	711.0175354003907	0.041480598084798426	Baby-Mouth	2.0	TP-w-training	
108	"C(birth_mode_ms, Treatment(""Vag""))"	3	11	11	0.25	463.62493591308595	524.2075622558593	0.11556992059035531	Baby-Mouth	2.0	TP-w-training	
109	"C(birth_mode_ms, Treatment(""Vag""))"	3	11	11	0.5	463.62623596191406	524.2077697753906	0.1155677906861895	Baby-Mouth	2.0	TP-w-training	
110	"C(birth_mode_ms, Treatment(""Vag""))"	3	11	15	0.25	451.9995147705078	502.4793273925781	0.1004614714878237	Baby-Mouth	2.0	TP-w-training	Yes
111	"C(birth_mode_ms, Treatment(""Vag""))"	3	11	15	0.5	452.00046997070314	502.4794891357422	0.10045986006685026	Baby-Mouth	2.0	TP-w-training	
112	"C(birth_mode_ms, Treatment(""Vag""))"	3	11	7	0.25	623.0386840820313	666.4235717773438	0.0651010701491328	Baby-Mouth	2.0	TP-w-training	
113	"C(birth_mode_ms, Treatment(""Vag""))"	3	11	7	0.5	623.0394958496094	666.4238342285156	0.06510022023616557	Baby-Mouth	2.0	TP-w-training	
114	"C(birth_mode_ms, Treatment(""Vag""))"	3	15	11	0.25	516.3940673828125	569.900634765625	0.09388753778949088	Baby-Mouth	2.0	TP-w-training	
115	"C(birth_mode_ms, Treatment(""Vag""))"	3	15	11	0.5	516.3949401855468	569.9007202148438	0.09388614214968194	Baby-Mouth	2.0	TP-w-training	
116	"C(birth_mode_ms, Treatment(""Vag""))"	3	15	15	0.25	551.5367004394532	585.2242431640625	0.05756347779182025	Baby-Mouth	2.0	TP-w-training	
117	"C(birth_mode_ms, Treatment(""Vag""))"	3	15	15	0.5	551.5371520996093	585.2242126464844	0.057562656873912266	Baby-Mouth	2.0	TP-w-training	
118	"C(birth_mode_ms, Treatment(""Vag""))"	3	15	7	0.25	676.4610534667969	722.2297973632812	0.06337144225228175	Baby-Mouth	2.0	TP-w-training	
119	"C(birth_mode_ms, Treatment(""Vag""))"	3	15	7	0.5	676.4617431640625	722.2298828125	0.0633705981123458	Baby-Mouth	2.0	TP-w-training	
126	"C(birth_mode_ms, Treatment(""Vag""))"	7	11	11	0.25	959.0248779296875	1057.7731567382812	0.09335487309310342	Baby-Mouth	2.0	TP-w-training	
127	"C(birth_mode_ms, Treatment(""Vag""))"	7	11	11	0.5	959.0255310058594	1057.7735961914063	0.09335463235336638	Baby-Mouth	2.0	TP-w-training	
128	"C(birth_mode_ms, Treatment(""Vag""))"	7	11	15	0.25	939.2741394042969	1009.1833374023438	0.06927304029612147	Baby-Mouth	2.0	TP-w-training	
129	"C(birth_mode_ms, Treatment(""Vag""))"	7	11	15	0.5	939.2746887207031	1009.1836547851562	0.06927278868714526	Baby-Mouth	2.0	TP-w-training	
130	"C(birth_mode_ms, Treatment(""Vag""))"	7	11	7	0.25	1295.6281860351562	1347.52900390625	0.038515547881078915	Baby-Mouth	2.0	TP-w-training	
131	"C(birth_mode_ms, Treatment(""Vag""))"	7	11	7	0.5	1295.6290893554688	1347.5294921875	0.03851522592487322	Baby-Mouth	2.0	TP-w-training	
132	"C(birth_mode_ms, Treatment(""Vag""))"	7	15	11	0.25	1076.8406982421875	1183.924462890625	0.09044813922248529	Baby-Mouth	2.0	TP-w-training	
133	"C(birth_mode_ms, Treatment(""Vag""))"	7	15	11	0.5	1076.84189453125	1183.924658203125	0.09044727882802728	Baby-Mouth	2.0	TP-w-training	
134	"C(birth_mode_ms, Treatment(""Vag""))"	7	15	15	0.25	1175.2813232421875	1223.679833984375	0.03955161260163864	Baby-Mouth	2.0	TP-w-training	
135	"C(birth_mode_ms, Treatment(""Vag""))"	7	15	15	0.5	1175.2818359375	1223.6798583984375	0.03955121278557383	Baby-Mouth	2.0	TP-w-training	
136	"C(birth_mode_ms, Treatment(""Vag""))"	7	15	7	0.25	1437.7179077148437	1504.3123168945312	0.04426900480158502	Baby-Mouth	2.0	TP-w-training	
137	"C(birth_mode_ms, Treatment(""Vag""))"	7	15	7	0.5	1437.7187866210938	1504.3124633789062	0.044268513609355575	Baby-Mouth	2.0	TP-w-training	
144	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	4	0.25	157.19975891113282	161.74230041503907	0.02808505562397623	Baby-Forearm	180.0	TP-w-training	
145	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	4	0.5	157.16094970703125	161.74388427734374	0.02833451534064857	Baby-Forearm	180.0	TP-w-training	
146	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	6	0.25	125.6339111328125	134.64110870361327	0.06689782680435585	Baby-Forearm	180.0	TP-w-training	
147	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	6	0.5	125.61825637817383	134.64232025146484	0.0670224923073014	Baby-Forearm	180.0	TP-w-training	Yes
148	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	8	0.25	139.01636962890626	148.15611267089844	0.06168994904917924	Baby-Forearm	180.0	TP-w-training	
149	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	4	8	0.5	138.8012939453125	148.1568618774414	0.06314636941937957	Baby-Forearm	180.0	TP-w-training	
150	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	6	4	0.25	173.18207855224608	176.70314025878906	0.019926424065731085	Baby-Forearm	180.0	TP-w-training	
151	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	6	4	0.5	172.65337677001952	176.70347595214844	0.022920314160801758	Baby-Forearm	180.0	TP-w-training	
152	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	6	6	0.25	143.26719665527344	146.24000396728516	0.02032827701971862	Baby-Forearm	180.0	TP-w-training	
153	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	6	6	0.5	142.92782440185547	146.2403137207031	0.0226509998137312	Baby-Forearm	180.0	TP-w-training	
154	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	6	8	0.25	151.33727111816407	155.88075561523436	0.02914718035037711	Baby-Forearm	180.0	TP-w-training	
155	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	6	8	0.5	151.07538452148438	155.88105010986328	0.030829055776772862	Baby-Forearm	180.0	TP-w-training	
156	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	8	4	0.25	178.84612121582032	182.84525146484376	0.021871665886780578	Baby-Forearm	180.0	TP-w-training	
157	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	8	4	0.5	178.5973678588867	182.84559326171876	0.023233950171012818	Baby-Forearm	180.0	TP-w-training	
158	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	8	6	0.25	148.86121978759766	151.11026611328126	0.014883478029200092	Baby-Forearm	180.0	TP-w-training	
159	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	8	6	0.5	148.72428283691406	151.11053161621095	0.015791412774309177	Baby-Forearm	180.0	TP-w-training	
160	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	8	8	0.25	165.41263580322266	171.409326171875	0.03498462133057656	Baby-Forearm	180.0	TP-w-training	
161	"C(birth_mode_ms, Treatment(""Vag"")) + country"	2	8	8	0.5	165.45982208251954	171.40949249267578	0.034710273763925104	Baby-Forearm	180.0	TP-w-training	
166	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	4	8	0.25	226.2429931640625	245.9463668823242	0.08011248130243376	Baby-Forearm	180.0	TP-w-training	
167	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	4	8	0.5	226.33356170654298	245.94843139648438	0.0797519609235523	Baby-Forearm	180.0	TP-w-training	
168	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	6	4	0.25	281.17865295410155	311.2366180419922	0.09657592759164091	Baby-Forearm	180.0	TP-w-training	
169	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	6	4	0.5	281.14565124511716	311.23731384277346	0.09668398119146338	Baby-Forearm	180.0	TP-w-training	
170	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	6	6	0.25	224.4875061035156	257.0977416992188	0.12683983678804223	Baby-Forearm	180.0	TP-w-training	
171	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	6	6	0.5	224.46641845703124	257.09833068847655	0.12692385883666069	Baby-Forearm	180.0	TP-w-training	
172	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	6	8	0.25	231.6772018432617	270.36419677734375	0.14309215271555498	Baby-Forearm	180.0	TP-w-training	
173	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	6	8	0.5	231.66475830078124	270.36448364257814	0.14313908698510092	Baby-Forearm	180.0	TP-w-training	
174	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	4	0.25	287.4936157226563	325.9154113769531	0.11788885800757132	Baby-Forearm	180.0	TP-w-training	
175	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	4	0.5	287.36757202148436	325.91572265625	0.11827643760354323	Baby-Forearm	180.0	TP-w-training	
176	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	6	0.25	227.19204711914062	268.31043395996096	0.15324930243658097	Baby-Forearm	180.0	TP-w-training	
177	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	6	0.5	227.11822204589845	268.310791015625	0.15352557686480717	Baby-Forearm	180.0	TP-w-training	
178	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	8	0.25	252.69261169433594	296.5902526855469	0.1480076994902204	Baby-Forearm	180.0	TP-w-training	
179	"C(birth_mode_ms, Treatment(""Vag"")) + country"	4	8	8	0.5	252.2921157836914	296.5899658203125	0.14935721076773956	Baby-Forearm	180.0	TP-w-training	
180	"C(birth_mode_ms, Treatment(""Vag""))"	2	4	4	0.25	158.42005157470703	161.74230041503907	0.020540383262801276	Baby-Forearm	180.0	TP-w-training	
181	"C(birth_mode_ms, Treatment(""Vag""))"	2	4	4	0.5	158.4268814086914	161.74388427734374	0.0205077483051207	Baby-Forearm	180.0	TP-w-training	
184	"C(birth_mode_ms, Treatment(""Vag""))"	2	4	8	0.25	147.22718200683593	148.15611267089844	0.006269944906869607	Baby-Forearm	180.0	TP-w-training	
185	"C(birth_mode_ms, Treatment(""Vag""))"	2	4	8	0.5	147.22746734619142	148.1568618774414	0.006273044120081339	Baby-Forearm	180.0	TP-w-training	
186	"C(birth_mode_ms, Treatment(""Vag""))"	2	6	4	0.25	171.91260681152343	176.70314025878906	0.027110629953999044	Baby-Forearm	180.0	TP-w-training	
187	"C(birth_mode_ms, Treatment(""Vag""))"	2	6	4	0.5	171.91342315673828	176.70347595214844	0.027107858346302804	Baby-Forearm	180.0	TP-w-training	
188	"C(birth_mode_ms, Treatment(""Vag""))"	2	6	6	0.25	145.01919403076172	146.24000396728516	0.008347988945600293	Baby-Forearm	180.0	TP-w-training	Yes
189	"C(birth_mode_ms, Treatment(""Vag""))"	2	6	6	0.5	145.01961822509764	146.2403137207031	0.008347188709789122	Baby-Forearm	180.0	TP-w-training	
