sample_name,seqcount
10894.HR3618,51932.0
10894.HR2824,65451.0
10894.PR3954,165634.0
10894.HR2419,140116.0
10894.PR4169,145118.0
10894.HR3849,92767.0
10894.HR3474,78266.0
10894.PR4228,165358.0
10894.PR4021,30226.0
10894.HR3482,17902.0
10894.PR4243,136044.0
10894.PR4776,106244.0
10894.HR1861,118875.0
10894.PR4291,69633.0
10894.HR4834,100167.0
10894.HR2064,137919.0
10894.HR3573,66067.0
10894.PR4655,87653.0
10894.HR3141,122453.0
10894.PR3986,108664.0
10894.HR3323,117255.0
10894.HR2140,121139.0
10894.HR3801,32926.0
10894.HR4057,126779.0
10894.PR4121,5150.0
10894.PR4513,165035.0
10894.HR4833,74168.0
10894.PR4578,91593.0
10894.PR4198,168571.0
10894.HR3550,50456.0
10894.HR3759,47125.0
10894.HR3485,39477.0
10894.HR3732,2562.0
10894.PR4026,111552.0
10894.HR0738,89299.0
10894.HR3473,225813.0
10894.HR4018,33608.0
10894.HR3611,105671.0
10894.HR3418,100427.0
10894.HR3819,51372.0
10894.HR3646,51245.0
10894.PR4560,146310.0
10894.HR3793,134486.0
10894.PR3999,85060.0
10894.PR4815,109822.0
10894.PR4443,157917.0
10894.PR4278,78975.0
10894.PR4698,50918.0
10894.PR4491,73920.0
10894.PR4176,73439.0
10894.PR4544,65190.0
10894.HR4864,49523.0
10894.HR3609,276081.0
10894.HR3694,25415.0
10894.HR3741,84882.0
10894.PR4180,70343.0
10894.HR3111,134265.0
10894.PR4605,113824.0
10894.HR3523,56491.0
10894.HR1912,114440.0
10894.HR3524,131901.0
10894.HR3693,64563.0
10894.HR1836,103080.0
10894.HR3407,199684.0
10894.PR4313,38376.0
10894.HR4863,128729.0
10894.HR3665,61697.0
10894.HR1988,91887.0
10894.HR4007,27258.0
10894.HR3851,9970.0
10894.PR4496,101381.0
10894.PR4798,69303.0
10894.HR3762,29985.0
10894.HR3285,124467.0
10894.PR4214,4313.0
10894.PR4812,87775.0
10894.HR1931,84136.0
10894.HR3794,124202.0
10894.HR1798,135966.0
10894.PR4567,72559.0
10894.HR3448,111668.0
10894.PR4705,111298.0
10894.PR4502,40899.0
10894.PR3966,143409.0
10894.HR3810,6.0
10894.PR4130,13.0
10894.PR4339,85468.0
10894.HR4046,94299.0
10894.HR3446,99268.0
10894.HR4822,179238.0
10894.PR4421,57293.0
10894.PR4271,178011.0
10894.HR1760,828.0
10894.PR4796,74606.0
10894.HR4806,35271.0
10894.PR4376,78784.0
10894.HR1853,89108.0
10894.PR4744,109276.0
10894.PR4114,136328.0
10894.HR3409,112184.0
10894.HR3600,4287.0
10894.HR3494,219169.0
10894.HR3541,68654.0
10894.HR2911,138477.0
10894.HR0729,23661.0
10894.HR3723,52109.0
10894.HR3724,33307.0
10894.PR4402,73814.0
10894.HR2495,72017.0
10894.PR4252,372.0
10894.HR3493,114785.0
10894.HR3607,262165.0
10894.PR4113,114504.0
10894.HR4065,162418.0
10894.HR3465,61323.0
10894.HR1854,62096.0
10894.HR3858,42543.0
10894.PR4696,103495.0
10894.PR4791,64971.0
10894.HR2083,175747.0
10894.HR3562,3892.0
10894.PR4014,69784.0
10894.HR4825,137442.0
10894.HR3073,88304.0
10894.HR3648,61231.0
10894.PR3961,74919.0
10894.HR3610,132253.0
10894.HR1843,68055.0
10894.HR4019,88874.0
10894.PR4415,103194.0
10894.HR3733,105042.0
10894.HR0739,67835.0
10894.PR4199,92272.0
10894.HR3551,81751.0
10894.HR3484,44549.0
10894.HR4832,88575.0
10894.PR4297,49979.0
10894.HR3456,176595.0
10894.PR4770,139975.0
10894.HR3800,1459.0
10894.HR4056,141428.0
10894.PR4120,116016.0
10894.PR4512,254.0
10894.PR4786,247395.0
10894.HR3092,70032.0
10894.PR4653,134128.0
10894.PR4004,28990.0
10894.HR2324,68473.0
10894.HR3572,2516.0
10894.HR2574,129298.0
10894.PR4781,159599.0
10894.HR2949,160871.0
10894.PR4127,58846.0
10894.PR3971,3342.0
10894.HR3008,172865.0
10894.HR2457,129885.0
10894.PR4777,120307.0
10894.PR4290,26614.0
10894.HR3483,128650.0
10894.PR4229,77163.0
10894.PR4020,150648.0
10894.HR3848,56306.0
10894.PR4753,127854.0
10894.HR1844,150213.0
10894.HR3475,83227.0
10894.HR3617,13312.0
10894.HR3619,227254.0
10894.HR3410,2586.0
10894.HR3395,178207.0
10894.PR4554,118219.0
10894.PR4481,45723.0
10894.PR4615,105426.0
10894.PR4477,72848.0
10894.PR4190,85393.0
10894.HR1969,8368.0
10894.HR3751,48730.0
10894.HR3684,35123.0
10894.HR3783,89032.0
10894.HR4034,123585.0
10894.HR3656,71088.0
10894.HR2650,86346.0
10894.PR4779,63245.0
10894.HR3809,78721.0
10894.HR1779,85431.0
10894.HR3775,3017.0
10894.PR4203,45166.0
10894.HR2718,181412.0
10894.HR3122,51114.0
10894.HR3772,45502.0
10894.PR4581,80080.0
10894.HR2007,3444.0
10894.PR4327,150094.0
10894.PR3978,181460.0
10894.HR2362,111208.0
10894.HR3683,90552.0
10894.PR4679,77483.0
10894.HR0737,128625.0
10894.HR4017,41244.0
10894.HR3247,50121.0
10894.HR3675,37711.0
10894.HR3417,130752.0
10894.PR4136,150843.0
10894.PR3960,94031.0
10894.HR4824,109629.0
10894.PR4354,142375.0
10894.HR2593,143951.0
10894.PR4766,148424.0
10894.HR3649,113552.0
10894.PR4088,127352.0
10894.PR4427,120423.0
10894.PR4790,88299.0
10894.HR3464,16756.0
10894.HR1855,157170.0
10894.PR4370,36553.0
10894.HR2259,152042.0
10894.HR3859,80033.0
10894.PR4729,180128.0
10894.HR2232,129208.0
10894.HR4064,93399.0
10894.HR3832,52560.0
10894.HR3492,74556.0
10894.HR3725,124918.0
10894.PR4031,151107.0
10894.HR0728,103364.0
10894.PR4036,92634.0
10894.HR3722,76700.0
10894.HR3540,155583.0
10894.HR4063,38234.0
10894.HR3408,52024.0
10894.PR4527,122276.0
10894.HR4807,96785.0
10894.HR4008,86572.0
10894.HR1852,82907.0
10894.HR3463,61979.0
10894.PR4270,341.0
10894.PR4079,56048.0
10894.PR4797,129356.0
10894.PR4420,74997.0
10894.PR4629,67346.0
10894.HR3706,117270.0
10894.HR3447,418942.0
10894.HR4823,151169.0
10894.HR3592,85911.0
10894.PR4503,104421.0
10894.PR4338,1126.0
10894.PR4154,81603.0
10894.PR4081,68062.0
10894.PR4813,140155.0
10894.HR3501,127534.0
10894.PR4799,26901.0
10894.HR3664,54874.0
10894.HR4006,39518.0
10894.PR4170,99237.0
10894.PR4497,44.0
10894.HR3850,201203.0
10894.PR4720,78405.0
10894.HR2400,72990.0
10894.HR3406,114034.0
10894.HR4862,157607.0
10894.PR4668,133.0
10894.PR4461,114493.0
10894.HR2373,136255.0
10894.PR4053,73733.0
10894.HR3522,141340.0
10894.HR3695,105664.0
10894.HR3740,50601.0
10894.PR4388,88289.0
10894.HR3608,59681.0
10894.PR4699,126149.0
10894.HR3857,134398.0
10894.HR3885,116383.0
10894.HR2159,128729.0
10894.PR4620,153324.0
10894.PR4814,70404.0
10894.PR4212,123971.0
10894.HR3647,48992.0
10894.PR4561,77678.0
10894.HR2794,139201.0
10894.HR3792,41297.0
10894.HR4025,121539.0
10894.HR3425,97549.0
10894.PR4703,165632.0
10894.PR4138,132622.0
10894.HR4841,189914.0
10894.HR2881,80447.0
10894.HR3088,108952.0
10894.HR3281,113461.0
10894.HR1563,32217.0
10894.HR2339,131829.0
10894.HR1440,5.0
10894.HR1649,64874.0
10894.HR2628,96027.0
10894.HR1816,164012.0
10894.HR2013,151991.0
10894.HR3015,144284.0
10894.HR1622,52059.0
10894.HR1911,41863.0
10894.HR1317,4.0
10894.HR2744,42437.0
10894.HR3031,10309.0
10894.HR1832,52518.0
10894.HR2255,135435.0
10894.HR3253,107687.0
10894.HR2667,34558.0
10894.HR2380,8235.0
10894.HR2986,26397.0
10894.HR2387,86900.0
10894.HR3188,46600.0
10894.HR2660,92124.0
10894.HR3254,85851.0
10894.HR1835,28194.0
10894.HR1601,74206.0
10894.HR2239,40253.0
10894.HR2743,155663.0
10894.HR1495,65432.0
10894.HR2371,32673.0
10894.HR3377,50844.0
10894.HR1749,50449.0
10894.HR2696,41911.0
10894.HR2014,3305.0
10894.HR2426,63707.0
10894.HR3079,3699.0
10894.HR2791,25310.0
10894.HR1592,50155.0
10894.HR2938,51235.0
10894.HR2137,106820.0
10894.HR3338,57365.0
10894.HR1334,104049.0
10894.HR1564,71180.0
10894.HR2089,71029.0
10894.HR2888,58311.0
10894.HR1957,50193.0
10894.HR3081,28268.0
10894.HR1708,60675.0
10894.HR2936,105475.0
10894.HR2139,140265.0
10894.HR2330,97215.0
10894.HR1795,64640.0
10894.HR2278,93941.0
10894.HR2071,240853.0
10894.HR1449,153037.0
10894.HR1640,27733.0
10894.HR2213,95651.0
10894.HR1422,146809.0
10894.HR3215,63539.0
10894.HR1525,144315.0
10894.HR3312,82259.0
10894.HR1918,22335.0
10894.HR2726,137351.0
10894.HR1747,46836.0
10894.HR2698,194536.0
10894.HR3379,117765.0
10894.HR2491,3606.0
10894.HR2176,14897.0
10894.HR2544,190128.0
10894.HR2831,54598.0
10894.HR1985,3636.0
10894.HR1383,288.0
10894.HR3053,17326.0
10894.HR3186,80560.0
10894.HR2389,75542.0
10894.HR2669,60423.0
10894.HR2052,94113.0
10894.HR1401,82982.0
10894.HR3236,66337.0
10894.HR2230,111428.0
10894.HR2543,173248.0
10894.HR1372,147524.0
10894.HR2378,666.0
10894.HR1740,12615.0
10894.HR3177,86079.0
10894.HR2313,64489.0
10894.HR2812,169462.0
10894.HR3070,5728.0
10894.HR2591,258595.0
10894.HR2879,242480.0
10894.HR1873,1573.0
10894.HR2444,74021.0
10894.HR1506,128355.0
10894.HR3331,56704.0
10894.HR3138,37418.0
10894.HR2705,55514.0
10894.HR2155,176720.0
10894.HR2080,74501.0
10894.HR2966,73110.0
10894.HR2360,15692.0
10894.HR1758,140087.0
10894.HR2687,9493.0
10894.HR2752,51544.0
10894.HR3245,90318.0
10894.HR2396,69430.0
10894.HR1419,118603.0
10894.HR2228,101667.0
10894.HR1824,51524.0
10894.HR1325,181755.0
10894.HR2929,108219.0
10894.HR3120,55713.0
10894.HR1717,73927.0
10894.HR3329,64484.0
10894.HR1948,160748.0
10894.HR2098,91192.0
10894.HR2437,1291.0
10894.HR2005,28540.0
10894.HR1583,55332.0
10894.HR2589,91645.0
10894.HR2267,47336.0
10894.HR2861,72404.0
10894.HR1658,136769.0
10894.HR3004,23361.0
10894.HR2639,118019.0
10894.HR1572,51611.0
10894.HR2945,34754.0
10894.HR2890,49948.0
10894.HR2771,23763.0
10894.HR3099,1436.0
10894.HR1710,39180.0
10894.HR2513,74210.0
10894.HR1823,78212.0
10894.HR2676,77508.0
10894.HR1900,79637.0
10894.HR2755,70123.0
10894.HR3168,101669.0
10894.HR2369,19346.0
10894.HR3166,97265.0
10894.HR2552,1466.0
10894.HR1363,118446.0
10894.HR1965,166156.0
10894.HR2302,43203.0
10894.HR1308,160040.0
10894.HR1672,56392.0
10894.HR2043,192276.0
10894.HR2678,64006.0
10894.HR1410,117304.0
10894.HR3227,2538.0
10894.HR2221,115926.0
10894.HR2714,54519.0
10894.HR3129,44131.0
10894.HR1517,7152.0
10894.HR3320,31258.0
10894.HR2091,106717.0
10894.HR1775,156340.0
10894.HR2637,2674.0
10894.HR2803,106326.0
10894.HR2455,54206.0
10894.HR3061,12713.0
10894.HR2060,92782.0
10894.HR1651,39944.0
10894.HR1458,64564.0
10894.HR2202,68176.0
10894.HR2804,295353.0
10894.HR2630,44493.0
10894.HR2899,26415.0
10894.HR1946,92475.0
10894.HR2571,160695.0
10894.HR3090,141806.0
10894.HR1719,29152.0
10894.HR2321,103716.0
10894.HR2927,22773.0
10894.HR2128,65516.0
10894.HR2820,104863.0
10894.HR3197,63121.0
10894.HR2398,47164.0
10894.HR1392,38657.0
10894.HR2044,65408.0
10894.HR1994,139970.0
10894.HR3042,3598.0
10894.HR1909,45786.0
10894.HR3303,93078.0
10894.HR1364,9448.0
10894.HR3368,73600.0
10894.HR1756,161849.0
10894.HR2167,142330.0
10894.HR2081,88442.0
10894.HR1507,195022.0
10894.HR3330,44435.0
10894.HR3139,75535.0
10894.HR3071,3576.0
10894.HR2590,132197.0
10894.HR1872,48744.0
10894.HR2445,55052.0
10894.HR2813,77898.0
10894.HR2627,35855.0
10894.HR2312,64928.0
10894.HR2542,198331.0
10894.HR1975,72158.0
10894.HR1373,109129.0
10894.HR2379,4949.0
10894.HR3176,78555.0
10894.HR2231,170932.0
10894.HR2186,108435.0
10894.HR2668,2848.0
10894.HR2053,93127.0
10894.HR1984,81606.0
10894.HR1382,154714.0
10894.HR3052,76162.0
10894.HR3187,48485.0
10894.HR2388,93482.0
10894.HR2830,178367.0
10894.HR3039,242670.0
10894.HR3378,63529.0
10894.HR2177,135670.0
10894.HR1374,140848.0
10894.HR1524,54906.0
10894.HR1919,2406.0
10894.HR2620,29584.0
10894.HR2212,49790.0
10894.HR1794,124962.0
10894.HR2070,19784.0
10894.HR1448,48463.0
10894.HR1641,16563.0
10894.HR1709,222201.0
10894.HR2937,49326.0
10894.HR2138,63493.0
10894.HR2331,59317.0
10894.HR1956,65395.0
10894.HR2889,21406.0
10894.HR3080,1944.0
10894.HR2561,83271.0
10894.HR1958,72990.0
10894.HR2136,83825.0
10894.HR3339,63590.0
10894.HR3130,127853.0
10894.HR1707,134637.0
10894.HR1335,122401.0
10894.HR2790,164940.0
10894.HR2599,141480.0
10894.HR1593,81604.0
10894.HR2015,36937.0
10894.HR2427,12770.0
10894.HR2370,50043.0
10894.HR2976,752.0
10894.HR3376,47514.0
10894.HR2697,59918.0
10894.HR1748,28399.0
10894.HR1834,45244.0
10894.HR2238,72945.0
10894.HR3189,134299.0
10894.HR3255,75999.0
10894.HR3030,27245.0
10894.HR1833,61338.0
10894.HR3178,104929.0
10894.HR2377,53530.0
10894.HR2745,69637.0
10894.HR1910,23387.0
10894.HR1316,155769.0
10894.HR2629,24533.0
10894.HR3014,5095.0
10894.HR1623,97964.0
10894.HR2079,102258.0
10894.HR1441,175192.0
10894.HR1700,71263.0
10894.HR3137,131787.0
10894.HR2880,109864.0
10894.HR3089,50860.0
10894.HR1562,76392.0
10894.HR2955,91124.0
10894.HR1365,42476.0
10894.HR2554,116434.0
10894.HR3369,95918.0
10894.HR2688,114931.0
10894.HR1757,34.0
10894.HR2166,34626.0
10894.HR1908,95627.0
10894.HR2736,91098.0
10894.HR3302,87551.0
10894.HR2304,143473.0
10894.HR3196,127479.0
10894.HR2399,1099.0
10894.HR1393,207850.0
10894.HR1995,62294.0
10894.HR2821,147547.0
10894.HR1718,21854.0
10894.HR2320,123441.0
10894.HR2926,4504.0
10894.HR2129,104196.0
10894.HR1892,76989.0
10894.HR1947,40840.0
10894.HR2898,54506.0
10894.HR2570,194749.0
10894.HR3091,144138.0
10894.HR2203,55791.0
10894.HR3205,83810.0
10894.HR2061,85797.0
10894.HR1650,23583.0
10894.HR1459,109298.0
10894.HR2453,46146.0
10894.HR1785,8574.0
10894.HR1863,87306.0
10894.HR2454,58425.0
10894.HR3060,621.0
10894.HR2802,47907.0
10894.HR2204,9625.0
10894.HR2090,81145.0
10894.HR1346,19021.0
10894.HR2715,8586.0
10894.HR3128,131019.0
10894.HR1516,96037.0
10894.HR3321,49684.0
10894.HR1411,115726.0
10894.HR3226,130751.0
10894.HR2220,21747.0
10894.HR2042,55672.0
10894.HR2679,23422.0
10894.HR2303,81044.0
10894.HR3167,121933.0
10894.HR2553,128049.0
10894.HR1362,86302.0
10894.HR2754,4842.0
10894.HR3360,116366.0
10894.HR1307,26.0
10894.HR1901,18149.0
10894.HR2677,68075.0
10894.HR3243,76231.0
10894.HR2415,53514.0
10894.HR2120,1835.0
10894.HR2512,35782.0
10894.HR1573,34290.0
10894.HR2342,79625.0
10894.HR2891,47144.0
10894.HR3291,81380.0
10894.HR3098,56178.0
10894.HR2003,112822.0
10894.HR3005,50741.0
10894.HR1632,234246.0
10894.HR2638,22974.0
10894.HR1806,135846.0
10894.HR1659,56573.0
10894.HR1450,213102.0
10894.HR1582,26486.0
10894.HR1457,65942.0
10894.HR3069,38141.0
10894.HR2781,37255.0
10894.HR2266,18629.0
10894.HR2860,29599.0
10894.HR2436,36530.0
10894.HR2004,102357.0
10894.HR1949,880.0
10894.HR2099,111366.0
10894.HR1574,103766.0
10894.HR1324,132956.0
10894.HR2928,135818.0
10894.HR2127,91857.0
10894.HR3121,123861.0
10894.HR1611,22871.0
10894.HR2229,20688.0
10894.HR1825,144626.0
10894.HR3244,7730.0
10894.HR2397,25683.0
10894.HR3198,25449.0
10894.HR2967,335816.0
10894.HR2361,11617.0
10894.HR2686,39216.0
10894.HR1759,136676.0
10894.HR3367,116108.0
10894.HR2753,66212.0
10894.HR2735,34763.0
10894.HR3108,73802.0
10894.HR3301,59840.0
10894.HR1681,65353.0
10894.HR1488,259115.0
10894.HR2482,16901.0
10894.HR2165,65463.0
10894.HR2822,88764.0
10894.HR2474,5971.0
10894.HR2193,23488.0
10894.HR1996,57649.0
10894.HR3040,88264.0
10894.HR3147,124082.0
10894.HR1891,107431.0
10894.HR1297,89270.0
10894.HR2573,145566.0
10894.HR2323,127189.0
10894.HR2062,42476.0
10894.HR2659,49614.0
10894.HR1786,10911.0
10894.HR3206,3328.0
10894.HR1431,186838.0
10894.HR2801,92648.0
10894.HR2716,98425.0
10894.HR1928,41687.0
10894.HR3322,114663.0
10894.HR1515,119737.0
10894.HR1345,45173.0
10894.HR2146,143372.0
10894.HR3349,47626.0
10894.HR1777,104113.0
10894.HR3140,128361.0
10894.HR1670,80176.0
10894.HR1479,89.0
10894.HR2041,75770.0
10894.HR2248,106557.0
10894.HR2194,43359.0
10894.HR2473,45284.0
10894.HR3225,110744.0
10894.HR1412,5123.0
10894.HR2611,40341.0
10894.HR2418,25367.0
10894.HR1967,172370.0
10894.HR2109,61544.0
10894.HR1738,112338.0
10894.HR2535,120297.0
10894.HR2908,1953.0
10894.HR1688,60817.0
10894.HR1554,16505.0
10894.HR2416,3861.0
10894.HR2024,88815.0
10894.HR3022,32503.0
10894.HR2995,23043.0
10894.HR2246,101115.0
10894.HR1477,25664.0
10894.HR2148,105171.0
10894.HR2947,208597.0
10894.HR2341,19982.0
10894.HR2294,108101.0
10894.HR3292,50069.0
10894.HR2773,18679.0
10894.HR2511,36441.0
10894.HR3264,112429.0
10894.HR1438,125554.0
10894.HR1631,46034.0
10894.HR3006,1486.0
10894.HR1805,35344.0
10894.HR2435,36184.0
10894.HR3208,5506.0
10894.HR2657,36044.0
10894.HR1581,102937.0
10894.HR3263,81531.0
10894.HR2782,33384.0
10894.HR2265,90730.0
10894.HR1327,117293.0
10894.HR2774,107662.0
10894.HR2293,18676.0
10894.HR3340,44534.0
10894.HR3149,125063.0
10894.HR1679,105417.0
10894.HR1612,13891.0
10894.HR2023,86271.0
10894.HR2618,18747.0
10894.HR2964,67303.0
10894.HR1553,80873.0
10894.HR1486,154450.0
10894.HR2100,111308.0
10894.HR2532,58895.0
10894.HR2707,109371.0
10894.HR1939,1823.0
10894.HR2157,55977.0
10894.HR1766,4705.0
10894.HR3358,56918.0
10894.HR1354,208624.0
10894.HR2082,93942.0
10894.HR3072,54744.0
10894.HR1871,83428.0
10894.HR2446,195843.0
10894.HR1976,56286.0
10894.HR2494,88175.0
10894.HR3175,59216.0
10894.HR2118,43854.0
10894.HR2917,39359.0
10894.HR2311,122272.0
10894.HR1729,169360.0
10894.HR2185,2361.0
10894.HR1661,87985.0
10894.HR2600,247752.0
10894.HR3234,85245.0
10894.HR1403,149249.0
10894.HR1987,155557.0
10894.HR2858,200080.0
10894.HR1381,161452.0
10894.HR3051,5774.0
10894.HR3310,98618.0
10894.HR3119,47668.0
10894.HR2910,95646.0
10894.HR2724,206183.0
10894.HR2493,24062.0
10894.HR2174,107059.0
10894.HR1690,72372.0
10894.HR2648,17868.0
10894.HR1797,92207.0
10894.HR1642,79864.0
10894.HR2211,102395.0
10894.HR3217,36607.0
10894.HR1420,132984.0
10894.HR1353,113090.0
10894.HR2562,246022.0
10894.HR3156,25618.0
10894.HR2359,14107.0
10894.HR2332,68410.0
10894.HR1930,32365.0
10894.HR1336,160244.0
10894.HR1288,143918.0
10894.HR3158,49438.0
10894.HR3284,162464.0
10894.HR2282,107817.0
10894.HR1813,34652.0
10894.HR2793,114893.0
10894.HR3272,112989.0
10894.HR2274,33945.0
10894.HR1590,30260.0
10894.HR2646,14132.0
10894.HR1497,38497.0
10894.HR2975,53228.0
10894.HR2523,335717.0
10894.HR2983,99223.0
10894.HR2609,15051.0
10894.HR1603,92167.0
10894.HR2032,88680.0
10894.HR1604,122977.0
10894.HR2407,11080.0
10894.HR2257,89513.0
10894.HR2984,70833.0
10894.HR3319,54306.0
10894.HR1727,78063.0
10894.HR3110,56511.0
10894.HR2919,54985.0
10894.HR2524,142435.0
10894.HR1545,142461.0
10894.HR1699,13748.0
10894.HR2273,8690.0
10894.HR1814,57552.0
10894.HR1620,39928.0
10894.HR1429,241774.0
10894.HR2285,87714.0
10894.HR2762,32278.0
10894.HR3283,105034.0
10894.HR1768,59090.0
10894.HR2350,75764.0
10894.HR2956,53810.0
10894.HR1889,104519.0
10894.HR1937,78857.0
10894.HR2101,104868.0
10894.HR3107,69261.0
10894.HR2533,34765.0
10894.HR2965,46438.0
10894.HR1552,86579.0
10894.HR1487,181571.0
10894.HR1613,68996.0
10894.HR3024,25374.0
10894.HR2022,44487.0
10894.HR2619,3030.0
10894.HR3246,175204.0
10894.HR2240,132534.0
10894.HR2993,281230.0
10894.HR2292,102177.0
10894.HR1298,13.0
10894.HR3341,89525.0
10894.HR3148,24738.0
10894.HR1326,112614.0
10894.HR1920,41397.0
10894.HR3262,105777.0
10894.HR2783,102239.0
10894.HR2434,64069.0
10894.HR2006,110963.0
10894.HR1439,91547.0
10894.HR1630,56067.0
10894.HR3007,4346.0
10894.HR1804,80665.0
10894.HR3265,156280.0
10894.HR1927,117593.0
10894.HR2510,27479.0
10894.HR1778,51613.0
10894.HR1571,10421.0
10894.HR1899,30858.0
10894.HR2946,15431.0
10894.HR2340,26193.0
10894.HR3293,55167.0
10894.HR2772,32056.0
10894.HR2994,72413.0
10894.HR2247,29384.0
10894.HR1476,64688.0
10894.HR2417,18343.0
10894.HR2025,253765.0
10894.HR3023,14447.0
10894.HR1968,22827.0
10894.HR1689,134050.0
10894.HR1555,139096.0
10894.HR1305,4.0
10894.HR2534,19881.0
10894.HR1737,91014.0
10894.HR3100,167539.0
10894.HR2909,22593.0
10894.HR2301,106513.0
10894.HR2108,105637.0
10894.HR2907,26949.0
10894.HR1739,14063.0
10894.HR2733,67232.0
10894.HR2484,100930.0
10894.HR2551,95141.0
10894.HR1966,17159.0
10894.HR3224,96097.0
10894.HR2610,3017.0
10894.HR1671,100600.0
10894.HR1478,5472.0
10894.HR2472,135058.0
10894.HR1344,168497.0
10894.HR2147,78961.0
10894.HR2948,158223.0
10894.HR3348,66477.0
10894.HR1776,4804.0
10894.HR2717,110482.0
10894.HR1929,69358.0
10894.HR1514,168000.0
10894.HR2456,168742.0
10894.HR3062,31700.0
10894.HR2201,158681.0
10894.HR3207,2803.0
10894.HR1430,122096.0
10894.HR1639,63934.0
10894.HR2063,64287.0
10894.HR1787,122829.0
10894.HR2658,57661.0
10894.HR2322,120453.0
10894.HR1890,44856.0
10894.HR2349,61139.0
10894.HR1343,88762.0
10894.HR2572,17772.0
10894.HR2475,51833.0
10894.HR2192,117345.0
10894.HR1842,133768.0
10894.HR1391,135386.0
10894.HR3041,53349.0
10894.HR2823,229369.0
10894.HR1680,67326.0
10894.HR2483,1646.0
10894.HR2734,20041.0
10894.HR3109,70251.0
10894.HR3300,91877.0
10894.HR2900,42283.0
10894.HR2284,83849.0
10894.HR2763,1617.0
10894.HR3282,69348.0
10894.HR3357,78777.0
10894.HR2351,114845.0
10894.HR2158,30049.0
10894.HR2957,99263.0
10894.HR1815,34121.0
10894.HR2219,122006.0
10894.HR1621,23755.0
10894.HR3016,28142.0
10894.HR3274,181873.0
10894.HR1544,169434.0
10894.HR1698,237834.0
10894.HR1726,203.0
10894.HR2117,107248.0
10894.HR2918,12174.0
10894.HR2525,194518.0
10894.HR2256,61623.0
10894.HR2985,3086.0
10894.HR2034,199965.0
10894.HR3032,17482.0
10894.HR2406,35621.0
10894.HR2608,49688.0
10894.HR1602,34090.0
10894.HR2033,5942.0
10894.HR1460,176530.0
10894.HR1669,187230.0
10894.HR2110,119788.0
10894.HR1496,20673.0
10894.HR2372,29210.0
10894.HR2974,153358.0
10894.HR2695,22508.0
10894.HR2792,147957.0
10894.HR3273,60988.0
10894.HR1591,133073.0
10894.HR2647,30405.0
10894.HR2425,72727.0
10894.HR1289,200216.0
10894.HR3159,61970.0
10894.HR3350,71256.0
10894.HR2764,76589.0
10894.HR2283,131670.0
10894.HR2563,416980.0
10894.HR3157,61244.0
10894.HR2358,9796.0
10894.HR3216,36268.0
10894.HR1421,174045.0
10894.HR1796,232228.0
10894.HR2649,23002.0
10894.HR2072,175067.0
10894.HR2492,4911.0
10894.HR2175,57546.0
10894.HR1498,354169.0
10894.HR1691,118057.0
10894.HR3311,42101.0
10894.HR1526,98981.0
10894.HR3118,118098.0
10894.HR2725,47825.0
10894.HR2859,70616.0
10894.HR1986,69594.0
10894.HR3050,20368.0
10894.HR2832,184096.0
10894.HR2408,25517.0
10894.HR2601,140539.0
10894.HR3235,5430.0
10894.HR1402,120639.0
10894.HR2184,62743.0
10894.HR1469,195441.0
10894.HR1660,125133.0
10894.HR2258,81642.0
10894.HR2051,220354.0
10894.HR2119,94061.0
10894.HR1728,112176.0
10894.HR1977,120487.0
10894.HR2592,319534.0
10894.HR1870,137598.0
10894.HR2811,48453.0
10894.HR2156,89671.0
10894.HR1767,40016.0
10894.HR3359,44543.0
10894.HR1355,47256.0
10894.HR1505,116009.0
10894.HR2706,69358.0
10894.HR1938,76046.0
10249.C001.21SS,10421.0
10249.C008.04SS,20247.0
10249.C010.08SS,26312.0
10249.C010.12SS,15065.0
10249.C007.04SS,32447.0
10249.C002.04SS,19295.0
10249.C027.02SS,12198.0
10249.C005.11SS,22232.0
10249.C001.20SS,7502.0
10249.C008.05SS,18325.0
10249.C010.09SS,13137.0
10249.C007.05SS,14923.0
10249.C002.05SS,17965.0
10249.C005.10SS,15283.0
10249.C027.03SS,20172.0
10249.C001.23SS,15887.0
10249.C008.06SS,16656.0
10249.C010.10SS,26208.0
10249.C032.03SS,25623.0
10249.C007.06SS,15388.0
10249.C002.06SS,16072.0
10249.C005.13SS,23277.0
10249.C005.09SS,15270.0
10249.C012.05SS,25490.0
10249.C001.22SS,21042.0
10249.C038.02SS,18438.0
10249.C008.07SS,27721.0
10249.C032.02SS,25131.0
10249.C010.11SS,10634.0
10249.C007.07SS,27602.0
10249.C002.07SS,10351.0
10249.C037.02SS,21197.0
10249.C005.12SS,14508.0
10249.C005.08SS,30661.0
10249.C012.04SS,14261.0
10249.C001.25SS,16960.0
10249.C025.09SS,15023.0
10249.C027.06SS,23980.0
10249.C001.24SS,4995.0
10249.C008.01SS,11202.0
10249.C032.04SS,26543.0
10249.C025.08SS,18159.0
10249.C017.02SS,2657.0
10249.C027.07SS,20909.0
10249.C005.14SS,23167.0
10249.C012.02SS,6097.0
10249.C001.27SS,12262.0
10249.C008.02SS,18243.0
10249.C032.07SS,30404.0
10249.C007.02SS,5747.0
10249.C002.02SS,6557.0
10249.C027.04SS,14796.0
10249.C030.08SS,14918.0
10249.C001.26SS,11595.0
10249.C032.06SS,18710.0
10249.C025.10SS,16026.0
10249.C007.03SS,20352.0
